0x80000134:addi   t1,t1,0x800         t1=0x00001000+0xfffff800=0x00000800
0x80000138:or     t0,t0,t1            t0=0x00000000|0x00000800=0x00000800
0x8000013c:csrrw  zero,mie,t0         zero=mie=0x00000000,mie=t0=0x00000800
0x80000140:csrrs  t0,mstatus,zero     t0=mstatus=0x00000000,mstatus|=zero=0x00000000|0x00000000=0x00000000
0x80000144:ori    t0,t0,0x008         t0=0x00000000|0x00000008=0x00000008
0x80000148:csrrw  zero,mstatus,t0     zero=mstatus=0x00000000,mstatus=t0=0x00000008
0x8000014c:jalr   zero,ra,0x000       pc=0x80000190+0x00000000,zero=0x80000150
0x80000190:jal    ra,0xfffbc          pc=0x80000108,ra=0x80000194
0x80000108:lb     t0,0x000(a5)        t0=mem[0x800001a4]=0x00000031
0x8000010c:beq    t0,zero,0x006       (0x00000031==0x00000000)=0->pc=0x80000110
0x80000110:sb     t0,0x000(a0)        mem[0x10000000]=0x31
>interrupt:external                   cause=0x8000000b,epc=0x80000114,tval=0x00000000
0x80000030:jal    zero,0x00044        pc=0x800000b8,zero=0x80000034
0x800000b8:addi   sp,sp,0xff0         sp=0x80007ff0+0xfffffff0=0x80007fe0
0x800000bc:sw     ra,0x000(sp)        mem[0x80007fe0]=0x80000194
0x800000c0:sw     a0,0x004(sp)        mem[0x80007fe4]=0x10000000
0x800000c4:sw     t0,0x008(sp)        mem[0x80007fe8]=0x00000031
0x800000c8:csrrs  a0,mcause,zero      a0=mcause=0x8000000b,mcause|=zero=0x8000000b|0x00000000=0x8000000b
0x800000cc:lw     t0,0x004(a4)        t0=mem[0x0c200004]=0x0000000a
0x800000d0:addi   a5,a5,0x001         a5=0x800001a4+0x00000001=0x800001a5
0x800000d4:sw     t0,0x004(a4)        mem[0x0c200004]=0x0000000a
0x800000d8:lw     ra,0x000(sp)        ra=mem[0x80007fe0]=0x80000194
0x800000dc:lw     a0,0x004(sp)        a0=mem[0x80007fe4]=0x10000000
0x800000e0:lw     t0,0x008(sp)        t0=mem[0x80007fe8]=0x00000031
0x800000e4:addi   sp,sp,0x010         sp=0x80007fe0+0x00000010=0x80007ff0
0x800000e8:mret                       pc=0x80000114
0x80000114:jal    zero,0xffffa        pc=0x80000108,zero=0x80000118
0x80000108:lb     t0,0x000(a5)        t0=mem[0x800001a5]=0x00000032
0x8000010c:beq    t0,zero,0x006       (0x00000032==0x00000000)=0->pc=0x80000110
0x80000110:sb     t0,0x000(a0)        mem[0x10000000]=0x32
>interrupt:external                   cause=0x8000000b,epc=0x80000114,tval=0x00000000
0x80000030:jal    zero,0x00044        pc=0x800000b8,zero=0x80000034
0x800000b8:addi   sp,sp,0xff0         sp=0x80007ff0+0xfffffff0=0x80007fe0
0x800000bc:sw     ra,0x000(sp)        mem[0x80007fe0]=0x80000194
0x800000c0:sw     a0,0x004(sp)        mem[0x80007fe4]=0x10000000
0x800000c4:sw     t0,0x008(sp)        mem[0x80007fe8]=0x00000032
0x800000c8:csrrs  a0,mcause,zero      a0=mcause=0x8000000b,mcause|=zero=0x8000000b|0x00000000=0x8000000b
0x800000cc:lw     t0,0x004(a4)        t0=mem[0x0c200004]=0x0000000a
0x800000d0:addi   a5,a5,0x001         a5=0x800001a5+0x00000001=0x800001a6
0x800000d4:sw     t0,0x004(a4)        mem[0x0c200004]=0x0000000a
0x800000d8:lw     ra,0x000(sp)        ra=mem[0x80007fe0]=0x80000194
0x800000dc:lw     a0,0x004(sp)        a0=mem[0x80007fe4]=0x10000000
0x800000e0:lw     t0,0x008(sp)        t0=mem[0x80007fe8]=0x00000032
0x800000e4:addi   sp,sp,0x010         sp=0x80007fe0+0x00000010=0x80007ff0
0x800000e8:mret                       pc=0x80000114
0x80000114:jal    zero,0xffffa        pc=0x80000108,zero=0x80000118
0x80000108:lb     t0,0x000(a5)        t0=mem[0x800001a6]=0x00000033
0x8000010c:beq    t0,zero,0x006       (0x00000033==0x00000000)=0->pc=0x80000110
0x80000110:sb     t0,0x000(a0)        mem[0x10000000]=0x33
>interrupt:external                   cause=0x8000000b,epc=0x80000114,tval=0x00000000
0x80000030:jal    zero,0x00044        pc=0x800000b8,zero=0x80000034
0x800000b8:addi   sp,sp,0xff0         sp=0x80007ff0+0xfffffff0=0x80007fe0
0x800000bc:sw     ra,0x000(sp)        mem[0x80007fe0]=0x80000194
0x800000c0:sw     a0,0x004(sp)        mem[0x80007fe4]=0x10000000
0x800000c4:sw     t0,0x008(sp)        mem[0x80007fe8]=0x00000033
0x800000c8:csrrs  a0,mcause,zero      a0=mcause=0x8000000b,mcause|=zero=0x8000000b|0x00000000=0x8000000b
0x800000cc:lw     t0,0x004(a4)        t0=mem[0x0c200004]=0x0000000a
0x800000d0:addi   a5,a5,0x001         a5=0x800001a6+0x00000001=0x800001a7
0x800000d4:sw     t0,0x004(a4)        mem[0x0c200004]=0x0000000a
0x800000d8:lw     ra,0x000(sp)        ra=mem[0x80007fe0]=0x80000194
0x800000dc:lw     a0,0x004(sp)        a0=mem[0x80007fe4]=0x10000000
0x800000e0:lw     t0,0x008(sp)        t0=mem[0x80007fe8]=0x00000033
0x800000e4:addi   sp,sp,0x010         sp=0x80007fe0+0x00000010=0x80007ff0
0x800000e8:mret                       pc=0x80000114
0x80000114:jal    zero,0xffffa        pc=0x80000108,zero=0x80000118
0x80000108:lb     t0,0x000(a5)        t0=mem[0x800001a7]=0x0000000a
0x8000010c:beq    t0,zero,0x006       (0x0000000a==0x00000000)=0->pc=0x80000110
0x80000110:sb     t0,0x000(a0)        mem[0x10000000]=0x0a
>interrupt:external                   cause=0x8000000b,epc=0x80000114,tval=0x00000000
0x80000030:jal    zero,0x00044        pc=0x800000b8,zero=0x80000034
0x800000b8:addi   sp,sp,0xff0         sp=0x80007ff0+0xfffffff0=0x80007fe0
0x800000bc:sw     ra,0x000(sp)        mem[0x80007fe0]=0x80000194
0x800000c0:sw     a0,0x004(sp)        mem[0x80007fe4]=0x10000000
0x800000c4:sw     t0,0x008(sp)        mem[0x80007fe8]=0x0000000a
0x800000c8:csrrs  a0,mcause,zero      a0=mcause=0x8000000b,mcause|=zero=0x8000000b|0x00000000=0x8000000b
0x800000cc:lw     t0,0x004(a4)        t0=mem[0x0c200004]=0x0000000a
0x800000d0:addi   a5,a5,0x001         a5=0x800001a7+0x00000001=0x800001a8
0x800000d4:sw     t0,0x004(a4)        mem[0x0c200004]=0x0000000a
0x800000d8:lw     ra,0x000(sp)        ra=mem[0x80007fe0]=0x80000194
0x800000dc:lw     a0,0x004(sp)        a0=mem[0x80007fe4]=0x10000000
0x800000e0:lw     t0,0x008(sp)        t0=mem[0x80007fe8]=0x0000000a
0x800000e4:addi   sp,sp,0x010         sp=0x80007fe0+0x00000010=0x80007ff0
0x800000e8:mret                       pc=0x80000114
0x80000114:jal    zero,0xffffa        pc=0x80000108,zero=0x80000118
0x80000108:lb     t0,0x000(a5)        t0=mem[0x800001a8]=0x00000000
0x8000010c:beq    t0,zero,0x006       (0x00000000==0x00000000)=1->pc=0x80000118
0x80000118:jalr   zero,ra,0x000       pc=0x80000194+0x00000000,zero=0x8000011c
0x80000194:lw     ra,0x000(sp)        ra=mem[0x80007ff0]=0x800000b0
0x80000198:addi   sp,sp,0x010         sp=0x80007ff0+0x00000010=0x80008000
0x8000019c:addi   a0,zero,0x000       a0=0x00000000+0x00000000=0x00000000
0x800001a0:jalr   zero,ra,0x000       pc=0x800000b0+0x00000000,zero=0x800001a4
0x800000b0:jal    zero,0xfffd8        pc=0x80000060,zero=0x800000b4
0x80000060:addi   sp,sp,0xff0         sp=0x80008000+0xfffffff0=0x80007ff0
0x80000064:sw     a0,0x004(sp)        mem[0x80007ff4]=0x00000000
0x80000068:addi   a0,zero,0x020       a0=0x00000000+0x00000020=0x00000020
0x8000006c:lui    a1,0x00020          a1=0x00020000
0x80000070:addi   a1,a1,0x026         a1=0x00020000+0x00000026=0x00020026
0x80000074:sw     a1,0x000(sp)        mem[0x80007ff0]=0x00020026
0x80000078:add    a1,zero,sp          a1=0x00000000+0x80007ff0=0x80007ff0
0x8000007c:jal    ra,0x0000a          pc=0x80000090,ra=0x80000080
0x80000090:slli   zero,zero,31        zero=0x00000000<<31=0x00000000
0x80000094:ebreak
